46408	Buffer Level	Buffer Control PID Delays
4.519960	0.000000	0.021800
4.529974	0.000000	0.021800
4.531236	0.000000	0.021800
4.540029	0.000000	0.021800
4.550018	0.000000	0.021800
4.560030	0.000000	0.021800
4.570058	0.000000	0.021800
4.579969	0.000000	0.021800
4.581237	0.000000	0.021800
4.589964	0.000000	0.021800
4.599990	0.000000	0.021800
4.609971	0.000000	0.021800
4.619993	0.000000	0.021800
4.629968	0.000000	0.021800
4.631903	0.000000	0.021800
4.639994	0.000000	0.021800
4.649978	0.000000	0.021800
4.659978	0.000000	0.021800
4.670034	0.000000	0.021800
4.679986	0.000000	0.021800
4.683111	0.000000	0.021800
4.690023	0.000000	0.021800
4.699985	0.000000	0.021800
4.709960	0.000000	0.021800
4.719961	0.000000	0.021800
4.730022	0.000000	0.021800
4.734013	0.000000	0.021800
4.740096	0.000000	0.021800
4.750015	0.000000	0.021800
4.760018	0.000000	0.021800
4.769972	0.000000	0.021800
4.780020	0.000000	0.021800
4.784225	0.000000	0.021800
4.789988	0.000000	0.021800
4.799999	0.000000	0.021800
4.810034	0.000000	0.021800
4.820066	0.000000	0.021800
4.830017	0.000000	0.021800
4.834970	0.000000	0.021800
4.840019	0.000000	0.021800
4.850050	0.000000	0.021800
4.860007	0.000000	0.021800
4.870030	0.000000	0.021800
4.880005	0.000000	0.021800
4.885963	0.000000	0.021800
4.890005	0.000000	0.021800
4.899973	0.000000	0.021800
4.909986	0.000000	0.021800
4.919963	0.000000	0.021800
4.929985	0.000000	0.021800
4.939966	0.000000	0.021800
4.942080	0.000000	0.021800
4.949994	0.000000	0.021800
4.959968	0.000000	0.021800
4.970001	0.000000	0.021800
4.980004	0.000000	0.021800
4.990017	0.000000	0.021800
4.992085	0.000000	0.021800
4.999972	0.000000	0.021800
5.009985	0.000000	0.021800
5.019971	0.000000	0.021800
5.029987	0.000000	0.021800
5.039966	0.000000	0.021800
5.042085	0.000000	0.021800
5.049993	0.000000	0.021800
5.059984	0.000000	0.021800
5.070024	0.000000	0.021800
5.079980	0.000000	0.021800
5.089988	0.000000	0.021800
5.092111	0.000000	0.021800
5.099970	0.000000	0.021800
5.110009	0.000000	0.021800
5.119969	0.000000	0.021800
5.129993	0.000000	0.021800
5.139964	0.000000	0.021800
5.142812	0.000000	0.021800
5.149978	0.000000	0.021800
5.159996	0.000000	0.021800
5.169994	0.000000	0.021800
5.179990	0.000000	0.021800
5.190005	0.000000	0.021800
5.194129	0.000000	0.021800
5.199998	0.000000	0.021800
5.209998	0.000000	0.021800
5.220009	0.000000	0.021800
5.229990	0.000000	0.021800
5.240017	0.000000	0.021800
5.244854	0.000000	0.021800
5.249969	0.000000	0.021800
5.260000	0.000000	0.021800
5.269972	0.000000	0.021800
5.280000	0.000000	0.021800
5.289977	0.000000	0.021800
5.295959	0.000000	0.021800
5.299980	0.000000	0.021800
5.310002	0.000000	0.021800
5.320047	0.000000	0.021800
5.329997	0.000000	0.021800
5.339999	0.000000	0.021800
5.350016	0.000000	0.021800
5.360013	0.000000	0.021800
5.370009	0.000000	0.021800
5.380000	0.000000	0.021800
5.389999	0.000000	0.021800
5.399973	0.000000	0.021800
5.409993	0.000000	0.021800
5.419994	0.000000	0.021800
5.430010	0.000000	0.021800
5.440015	0.000000	0.021800
5.450025	0.000000	0.021800
5.460032	0.000000	0.021800
5.470028	0.000000	0.021800
5.480027	0.000000	0.021800
5.490049	0.000000	0.021800
5.500001	0.000000	0.021800
5.346815	0.000000	0.021800
5.397036	0.000000	0.021800
5.447087	0.000000	0.021800
5.497087	0.000000	0.021800
5.510990	0.000000	0.021800
5.519966	0.000000	0.021800
5.530035	0.000000	0.021800
5.540376	0.000000	0.021800
5.550090	0.000000	0.021800
5.553908	0.000000	0.021800
5.560009	0.000000	0.021800
5.570057	0.000000	0.021800
5.580049	0.000000	0.021800
5.589989	0.000000	0.021800
5.600012	0.000000	0.021800
5.604849	0.000000	0.021800
5.609985	0.000000	0.021800
5.620008	0.000000	0.021800
5.630166	0.000000	0.021800
5.639979	0.000000	0.021800
5.649984	0.000000	0.021800
5.654850	0.000000	0.021800
5.660013	0.000000	0.021800
5.669988	0.000000	0.021800
5.680006	0.000000	0.021800
5.689979	0.000000	0.021800
5.700111	0.000000	0.021800
5.705861	0.000000	0.021800
5.710363	0.000000	0.021800
5.719981	0.000000	0.021800
5.730000	0.000000	0.021800
5.740014	0.000000	0.021800
5.749992	0.000000	0.021800
5.760005	0.000000	0.021800
5.764978	0.000000	0.021800
5.770011	0.000000	0.021800
5.780028	0.000000	0.021800
5.789993	0.000000	0.021800
5.800029	0.000000	0.021800
5.810037	0.000000	0.021800
5.815022	0.000000	0.021800
5.820055	0.000000	0.021800
5.830001	0.000000	0.021800
5.840017	0.000000	0.021800
5.850026	0.000000	0.021800
5.860032	0.000000	0.021800
5.865915	0.000000	0.021800
5.870024	0.000000	0.021800
5.880026	0.000000	0.021800
5.890015	0.000000	0.021800
5.900018	0.000000	0.021800
5.909988	0.000000	0.021800
5.916861	0.000000	0.021800
5.919975	0.000000	0.021800
5.929963	0.000000	0.021800
5.940024	0.000000	0.021800
5.950019	0.000000	0.021800
5.959975	0.000000	0.021800
5.966974	0.000000	0.021800
5.969975	0.000000	0.021800
5.979966	0.000000	0.021800
5.990005	0.000000	0.021800
6.000016	0.000000	0.021800
6.017099	0.000000	0.021800
6.067385	0.000000	0.021800
6.117385	0.000000	0.021800
6.167390	0.000000	0.021800
6.217784	0.000000	0.021800
6.009993	0.000000	0.021800
6.019999	0.000000	0.021800
6.030012	0.000000	0.021800
6.039990	0.000000	0.021800
6.049997	0.000000	0.021800
6.059970	0.000000	0.021800
6.070040	0.000000	0.021800
6.079966	0.000000	0.021800
6.089997	0.000000	0.021800
6.099995	0.000000	0.021800
6.109996	0.000000	0.021800
6.120005	0.000000	0.021800
6.130000	0.000000	0.021800
6.140001	0.000000	0.021800
6.149990	0.000000	0.021800
6.159988	0.000000	0.021800
6.170251	0.000000	0.021800
6.179973	0.000000	0.021800
6.189966	0.000000	0.021800
6.199986	0.000000	0.021800
6.209988	0.000000	0.021800
6.219986	0.000000	0.021800
6.229966	0.000000	0.021800
6.240006	0.000000	0.021800
6.249967	0.000000	0.021800
6.259968	0.000000	0.021800
6.269993	0.000000	0.021800
6.274241	0.000000	0.021800
6.279990	0.000000	0.021800
6.289973	0.000000	0.021800
6.299974	0.000000	0.021800
6.309988	0.000000	0.021800
6.320041	0.000000	0.021800
6.326212	0.000000	0.021800
6.329975	0.000000	0.021800
6.339974	0.000000	0.021800
6.350007	0.000000	0.021800
6.360011	0.000000	0.021800
6.369988	0.000000	0.021800
6.376892	0.000000	0.021800
6.380001	0.000000	0.021800
6.390008	0.000000	0.021800
6.400000	0.000000	0.021800
6.409976	0.000000	0.021800
6.419989	0.000000	0.021800
6.428060	0.000000	0.021800
6.430000	0.000000	0.021800
6.440004	0.000000	0.021800
6.450020	0.000000	0.021800
6.460019	0.000000	0.021800
6.470028	0.000000	0.021800
6.478944	0.000000	0.021800
6.480021	0.000000	0.021800
6.490067	0.000000	0.021800
6.500019	0.000000	0.021800
6.509983	0.000000	0.021800
6.520010	0.000000	0.021800
6.529981	0.000000	0.021800
6.530003	0.000000	0.021800
6.539983	0.000000	0.021800
6.549965	0.000000	0.021800
6.559984	0.000000	0.021800
6.570135	0.000000	0.021800
6.579984	0.000000	0.021800
6.580001	0.000000	0.021800
6.589978	0.000000	0.021800
6.600021	0.000000	0.021800
6.610009	0.000000	0.021800
6.619998	0.000000	0.021800
6.629990	0.000000	0.021800
6.630800	0.000000	0.021800
6.640127	0.000000	0.021800
6.650308	0.000000	0.021800
6.660039	0.000000	0.021800
6.670014	0.000000	0.021800
6.679982	0.000000	0.021800
6.681973	0.000000	0.021800
6.690021	0.000000	0.021800
6.699989	0.000000	0.021800
6.710127	0.000000	0.021800
6.719986	0.000000	0.021800
6.730008	0.000000	0.021800
6.732303	0.000000	0.021800
6.740213	0.000000	0.021800
6.750051	0.000000	0.021800
6.760024	0.000000	0.021800
6.769996	0.000000	0.021800
6.779979	0.000000	0.021800
6.782303	0.000000	0.021800
6.789981	0.000000	0.021800
6.799972	0.000000	0.021800
6.810003	0.000000	0.021800
6.820337	0.000000	0.021800
6.829996	0.000000	0.021800
6.833945	0.000000	0.021800
6.840020	0.000000	0.021800
6.849998	0.000000	0.021800
6.860020	0.000000	0.021800
6.870012	0.000000	0.021800
6.879989	0.000000	0.021800
6.884927	0.000000	0.021800
6.890012	0.000000	0.021800
6.900032	0.000000	0.021800
6.910014	0.000000	0.021800
6.920018	0.000000	0.021800
6.930027	0.000000	0.021800
6.935060	0.000000	0.021800
6.940023	0.000000	0.021800
6.950034	0.000000	0.021800
6.960021	0.000000	0.021800
6.970001	0.000000	0.021800
6.979994	0.000000	0.021800
6.985191	0.000000	0.021800
6.989984	0.000000	0.021800
6.999989	0.000000	0.021800
7.035959	0.000000	0.021800
7.086430	0.000000	0.021800
7.138046	0.000000	0.021800
7.189050	0.000000	0.021800
7.239889	0.000000	0.021800
7.009974	0.000000	0.021800
7.019972	0.000000	0.021800
7.029975	0.000000	0.021800
7.039962	0.000000	0.021800
7.049978	0.000000	0.021800
7.059975	0.000000	0.021800
7.070023	0.000000	0.021800
7.079989	0.000000	0.021800
7.089974	0.000000	0.021800
7.099990	0.000000	0.021800
7.109997	0.000000	0.021800
7.119967	0.000000	0.021800
7.129966	0.000000	0.021800
7.139990	0.000000	0.021800
7.150001	0.000000	0.021800
7.159967	0.000000	0.021800
7.169985	0.000000	0.021800
7.179986	0.000000	0.021800
7.190000	0.000000	0.021800
7.199972	0.000000	0.021800
7.210001	0.000000	0.021800
7.219968	0.000000	0.021800
7.230012	0.000000	0.021800
7.239982	0.000000	0.021800
7.250000	0.000000	0.021800
7.259965	0.000000	0.021800
7.269997	0.000000	0.021800
7.279988	0.000000	0.021800
7.289971	0.000000	0.021800
7.290238	0.000000	0.021800
7.299970	0.000000	0.021800
7.309997	0.000000	0.021800
7.320046	0.000000	0.021800
7.329987	0.000000	0.021800
7.339983	0.000000	0.021800
7.340935	0.000000	0.021800
7.349988	0.000000	0.021800
7.359984	0.000000	0.021800
7.370011	0.000000	0.021800
7.379988	0.000000	0.021800
7.389969	0.000000	0.021800
7.390944	0.000000	0.021800
7.399964	0.000000	0.021800
7.409989	0.000000	0.021800
7.419998	0.000000	0.021800
7.429970	0.000000	0.021800
7.440003	0.000000	0.021800
7.441014	0.000000	0.021800
7.450006	0.000000	0.021800
7.460015	0.000000	0.021800
7.469970	0.000000	0.021800
7.480004	0.000000	0.021800
7.490027	0.000000	0.021800
7.492137	0.000000	0.021800
7.500009	0.000000	0.021800
7.510019	0.000000	0.021800
7.520004	0.000000	0.021800
7.529998	0.000000	0.021800
7.540025	0.000000	0.021800
7.542935	0.000000	0.021800
7.550003	0.000000	0.021800
7.560016	0.000000	0.021800
7.570084	0.000000	0.021800
7.580016	0.000000	0.021800
7.590020	0.000000	0.021800
7.592939	0.000000	0.021800
7.600017	0.000000	0.021800
7.610021	0.000000	0.021800
7.620655	0.000000	0.021800
7.630895	0.000000	0.021800
7.639998	0.000000	0.021800
7.650009	0.000000	0.021800
7.660015	0.000000	0.021800
7.660925	0.000000	0.021800
7.669971	0.000000	0.021800
7.680050	0.000000	0.021800
7.690024	0.000000	0.021800
7.699979	0.000000	0.021800
7.709968	0.000000	0.021800
7.714928	0.000000	0.021800
7.719994	0.000000	0.021800
7.729990	0.000000	0.021800
7.739994	0.000000	0.021800
7.750123	0.000000	0.021800
7.759973	0.000000	0.021800
