15050	X	Z	S	Y	A	B	V	W
2.288439	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.310571	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.341825	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.357447	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.373071	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.404319	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.410826	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.442079	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.457703	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.473326	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.504574	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.526709	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.542333	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.573582	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.611337	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.637375	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.658364	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.682349	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.736320	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.756307	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.772300	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.785291	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.809277	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.830265	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.854253	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.875241	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.895228	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.924212	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.944201	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.965189	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
2.982179	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.004467	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.027101	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.058348	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.073972	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.111727	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.142980	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.182041	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.199390	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.211895	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.227524	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.258772	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.274396	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.290020	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.312150	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.327779	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.343403	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.405900	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.459284	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.474908	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.559541	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.575165	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.590789	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.612919	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.628549	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.665141	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.694125	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.731103	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.756089	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.776077	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.792068	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.817054	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.842039	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.862029	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.883015	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.899006	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.919994	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.939983	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.968967	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
3.992954	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.025935	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.046223	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.061847	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.093095	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.128853	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.144478	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.185653	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.213155	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.244408	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.275656	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.291280	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.313410	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.329039	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.360289	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.375912	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.407159	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.429295	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.472690	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.478792	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.494416	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.529176	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.544800	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.560424	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.576048	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.591672	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.607296	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.613804	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.652462	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.677448	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.701435	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.768400	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.847353	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.907317	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
4.984272	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.059231	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.103205	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.128191	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.199150	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.231246	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.262494	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.324990	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.356238	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.387487	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.403111	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.440871	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.456495	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.472119	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.487742	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.503367	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.525498	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.556752	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.572376	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.588001	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.623003	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.643990	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.676971	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.696960	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.721945	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.738936	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.754927	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.770918	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.786909	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.811893	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.836882	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.857868	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.881854	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.901843	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.926828	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.946817	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.967805	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.983797	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
5.993616	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.025869	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.057132	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.088370	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.157379	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.204251	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.236465	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.262099	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.308971	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.340219	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.362355	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.393603	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.409228	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.424852	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.446981	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.509483	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.547236	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.578490	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.594115	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.625363	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.659769	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.688752	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.766708	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.811682	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.831672	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.856657	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.967593	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
6.995581	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.020566	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.065537	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.106514	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.130501	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.159576	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.192227	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.213214	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.233980	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.249603	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.282052	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.307039	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.327027	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.352013	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.376998	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.400985	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.420091	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.435714	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.451339	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.487154	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.508269	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.523893	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.555140	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.586389	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.614024	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.630374	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.647364	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.671350	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
7.692339	1.749972	-0.109536	-90.000000	2.050188	8.052325	-0.095808	0.000000	0.000000
