6077	X	Z	S	Y	A	B	V	W
1.430007	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.439999	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.449991	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.459978	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.469985	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.479980	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.489980	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.499977	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.125612	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.175614	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.225615	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.275986	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.327020	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.377970	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.428169	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.479007	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.509979	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.519966	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.529272	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.529949	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.539958	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.549967	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.559952	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.569978	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.579328	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.579963	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.589975	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.599945	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.609959	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.619992	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.629331	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.629952	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.639948	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.649976	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.659950	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.669944	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.679984	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.689964	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.699975	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.709960	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.719949	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.729967	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.739964	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.749945	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.759951	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.770080	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.779952	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.789978	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.799948	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.809968	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.819953	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.829978	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.839980	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.849980	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.859967	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.870005	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.879964	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.889979	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.899983	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.909970	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.919981	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.929993	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.939998	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.950060	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.959999	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.970001	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.980018	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.989994	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.999982	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.679333	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.730247	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.782483	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.835234	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.885234	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
1.936345	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
1.986404	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.009964	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.020004	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.029961	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.038223	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.039963	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.049945	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.059963	1.750000	-0.100000	-90.000000	2.050000	5.000000	-0.000000	0.000000	0.000000
2.069984	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.079962	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
2.088229	1.750000	-0.100000	-90.000000	2.050000	5.000000	0.000000	0.000000	0.000000
