1910	X	Z	S	Y	A	B	V	W
2.146773	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.171758	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.196744	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.220731	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.253712	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.282696	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.311679	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.335666	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.466590	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.516561	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.548543	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.602513	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.626498	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.659480	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.688464	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.737436	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.757424	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.782409	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.807395	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.852370	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.876356	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.897345	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.917333	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
2.962308	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.004283	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.028269	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.048257	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.089236	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.118218	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.147200	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.171187	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.200172	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.229155	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.258145	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.307110	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.334094	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.364077	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.384066	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.454025	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.527983	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.552970	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.580954	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.601941	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.621929	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.642919	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.662907	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.683895	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.707881	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.728869	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.769845	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.793831	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.818817	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.842803	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.863791	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.887777	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.916761	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.941747	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.961735	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
3.986721	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.019706	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.051684	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.076670	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.105655	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.129640	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.166618	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.211592	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.228583	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.244574	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.269561	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.367504	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.443460	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.465447	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.494431	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.547400	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.568389	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.584379	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.601369	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.654340	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.674328	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.695316	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.715304	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.736292	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.756282	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.777269	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.801255	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.847229	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.867218	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.888206	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.912192	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
4.998143	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.068103	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.092089	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.117075	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.142060	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.167046	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.203025	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.228011	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.251998	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.272985	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.300969	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.321959	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.354939	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.374928	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.399914	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.415904	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
5.440890	1.749996	-0.099996	-90.000000	2.049996	0.000000	-0.000000	0.000000	0.000000
